STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SOURCE,Water source,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,OBS_STATUS_4,Observation status 4,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1972,,2904,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1980,,3922,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1981,,3922,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1985,,4334,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1986,,4334,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1989,,4580,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1990,,4694,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1991,,4694,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1995,,4677.98,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1996,,4677.97998046875,,E,Estimated value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2005,,5031.9,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2006,,4891,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2007,,4935,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2011,,4542.7,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2013,,4436.9,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2015,,4426.5,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2017,,4291.1,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2019,,4280,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2005,,587.6,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2007,,563.19,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2009,,536.85,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2011,,548.46,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2013,,459.9,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CAN,Canada,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2015,,444.97,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CRI,Costa Rica,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2016,,559.90319824219,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CRI,Costa Rica,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2017,,596.68566894531,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CRI,Costa Rica,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2018,,654.0009765625,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CRI,Costa Rica,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2019,,759.53784179688,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CRI,Costa Rica,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2020,,743.68927001953,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CRI,Costa Rica,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2021,,1001.5657348633,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,CRI,Costa Rica,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2022,,809.88783164524,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1970,,201,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1975,,238,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1980,,218,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1985,,209,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1989,,202,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1990,,201,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1991,,197,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1992,,194,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1993,,192,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1994,,186,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1995,,175,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1996,,188,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1997,,176,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1998,,167,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1999,,165,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2000,,165,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2001,,165,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2002,,165,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2003,,165,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2004,,165,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2005,,165,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2010,,170,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2011,,160,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2012,,153,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2013,,152,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2014,,143,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1989,,36,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1990,,35,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1991,,32,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1992,,32,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1993,,28,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1994,,25.1,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1995,,21,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1999,,20.7,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2006,,15,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2012,,18.9,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2013,,13.7,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2014,,11.8,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2015,,5.3,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2016,,10.5,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2017,,5.8,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2018,,7.3,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2019,,13.86,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2020,,8.45,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,FIN,Finland,A,Annual,MINE,Mining and quarrying,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2021,,7.74,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,GRC,Greece,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1975,,585,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,GRC,Greece,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1980,,750,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,GRC,Greece,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1985,,656,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,GRC,Greece,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1997,,861.4,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,GRC,Greece,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2000,,795.3,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,GRC,Greece,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2001,,759.9,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,GRC,Greece,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2002,,766.6,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,GRC,Greece,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2003,,847.2,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,GRC,Greece,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2004,,869.7,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,GRC,Greece,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2005,,868.5,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,GRC,Greece,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2006,,912.9,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,GRC,Greece,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2007,,846.3,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,GRC,Greece,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2011,,1418.39,,A,Normal value,,,,,,,6,Millions,1,One
