Country,Year,Measure_group,OBS_VALUE_use,OBS_VALUE_abstractions,usage_to_abstractions_ratio,ISO3
Poland,2021,Energy Production,2.11,8193.08,0.0002575344070850034,POL
Poland,2021,Industry,83.0,8193.08,0.010130500373485918,POL
Poland,2021,Services,166.35,8193.08,0.02030371972445039,POL
Poland,2021,Total,3164.92,8193.08,0.3862918462897958,POL
Poland,2022,Agriculture,0.71,7948.91606958013,8.932035434580993e-05,POL
Poland,2022,Domestic/Public Use,2947.96,7948.91606958013,0.37086314337644205,POL
Poland,2022,Energy Production,2.27,7948.91606958013,0.00028557352727463174,POL
Poland,2022,Industry,97.75,7948.91606958013,0.012297274137046368,POL
Poland,2022,Services,181.31,7948.91606958013,0.022809399220336337,POL
Poland,2022,Total,3230.0,7948.91606958013,0.4063447106154452,POL
Portugal,1994,Domestic/Public Use,350.0,21500.0,0.01627906976744186,PRT
Portugal,1994,Services,40.0,21500.0,0.0018604651162790699,PRT
Portugal,1994,Total,390.0,21500.0,0.01813953488372093,PRT
Portugal,1998,Agriculture,6550.9,24999.7,0.2620391444697336,PRT
Portugal,1998,Domestic/Public Use,9433.6,24999.7,0.3773485281823382,PRT
Portugal,1998,Total,15984.5,24999.7,0.6393876726520719,PRT
Portugal,2005,Agriculture,1.1,2172.4,0.0005063524212852146,PRT
Portugal,2005,Domestic/Public Use,1017.9,2172.4,0.468560117842018,PRT
Portugal,2005,Industry,16.2,2172.4,0.00745719020438225,PRT
Portugal,2005,Services,27.1,2172.4,0.01247468237893574,PRT
Portugal,2005,Total,1062.3,2172.4,0.4889983428466212,PRT
Portugal,2006,Agriculture,1.2,1821.6,0.0006587615283267457,PRT
Portugal,2006,Domestic/Public Use,1076.7,1821.6,0.5910737812911726,PRT
Portugal,2006,Industry,15.6,1821.6,0.008563899868247694,PRT
Portugal,2006,Services,26.1,1821.6,0.014328063241106722,PRT
Portugal,2006,Total,1119.6000000000001,1821.6,0.6146245059288539,PRT
Portugal,2007,Agriculture,0.9,1952.6,0.00046092389634333714,PRT
Portugal,2007,Domestic/Public Use,1209.4,1952.6,0.6193792891529244,PRT
Portugal,2007,Industry,16.4,1952.6,0.008399057666700809,PRT
Portugal,2007,Services,13.2,1952.6,0.006760217146368944,PRT
Portugal,2007,Total,1239.8999999999999,1952.6,0.6349994878623374,PRT
Portugal,2008,Agriculture,1.1,1813.0,0.0006067291781577496,PRT
Portugal,2008,Domestic/Public Use,1258.7,1813.0,0.6942636514065086,PRT
Portugal,2008,Industry,8.8,1813.0,0.004853833425261997,PRT
Portugal,2008,Services,13.7,1813.0,0.007556536127964699,PRT
Portugal,2008,Total,1282.3,1813.0,0.7072807501378929,PRT
Portugal,2009,Agriculture,0.7,1867.2,0.00037489288774635813,PRT
Portugal,2009,Domestic/Public Use,1337.5,1867.2,0.7163131962296486,PRT
Portugal,2009,Industry,17.1,1867.2,0.009158097686375322,PRT
Portugal,2009,Services,10.8,1867.2,0.005784061696658098,PRT
Portugal,2009,Total,1366.1000000000001,1867.2,0.7316302485004285,PRT
Portugal,2011,Domestic/Public Use,688.2112,1746.8587,0.3939707315766295,PRT
Portugal,2011,Total,688.2112,1746.8587,0.3939707315766295,PRT
Portugal,2012,Domestic/Public Use,628.137,1759.7395,0.3569488552140814,PRT
Portugal,2012,Total,628.137,1759.7395,0.3569488552140814,PRT
Portugal,2013,Domestic/Public Use,643.2287,1713.6991,0.3753451816599542,PRT
Portugal,2013,Total,643.2287,1713.6991,0.3753451816599542,PRT
Portugal,2014,Domestic/Public Use,641.0874,1669.3448,0.38403534129078665,PRT
Portugal,2014,Total,641.0874,1669.3448,0.38403534129078665,PRT
Portugal,2015,Domestic/Public Use,658.5158,1697.5579,0.38791949305528844,PRT
Portugal,2015,Total,658.5158,1697.5579,0.38791949305528844,PRT
Portugal,2016,Domestic/Public Use,664.8439,1709.1245,0.3889967641327475,PRT
Portugal,2016,Total,664.8439,1709.1245,0.3889967641327475,PRT
Portugal,2017,Domestic/Public Use,683.399,1824.2035,0.37462870781686364,PRT
Portugal,2017,Total,683.399,1824.2035,0.37462870781686364,PRT
Portugal,2018,Domestic/Public Use,662.5607,1760.7975000000001,0.3762844392952625,PRT
Portugal,2018,Total,662.5607,1760.7975000000001,0.3762844392952625,PRT
Portugal,2019,Domestic/Public Use,672.6337,1785.6839,0.37668128160868786,PRT
Portugal,2019,Total,672.6337,1785.6839,0.37668128160868786,PRT
Romania,1990,Domestic/Public Use,4373.0,43440.0,0.10066758747697974,ROU
Romania,1990,Total,4373.0,43440.0,0.10066758747697974,ROU
Romania,1991,Domestic/Public Use,2851.0,20024.0,0.14237914502596885,ROU
Romania,1991,Total,2851.0,20024.0,0.14237914502596885,ROU
Romania,1992,Domestic/Public Use,2867.0,19748.0,0.14517925865910472,ROU
Romania,1992,Total,2867.0,19748.0,0.14517925865910472,ROU
Romania,1993,Domestic/Public Use,2730.0,19990.0,0.13656828414207103,ROU
Romania,1993,Total,2730.0,19990.0,0.13656828414207103,ROU
Romania,1994,Domestic/Public Use,2420.0,17896.0,0.135225748770675,ROU
Romania,1994,Total,2420.0,17896.0,0.135225748770675,ROU
Romania,1995,Domestic/Public Use,4310.0,15820.0,0.2724399494310999,ROU
Romania,1995,Total,4310.0,15820.0,0.2724399494310999,ROU
Romania,1996,Domestic/Public Use,4236.0,16560.0,0.25579710144927537,ROU
Romania,1996,Total,4236.0,16560.0,0.25579710144927537,ROU
Romania,1997,Domestic/Public Use,4241.0,11720.0,0.36186006825938566,ROU
Romania,1997,Total,4241.0,11720.0,0.36186006825938566,ROU
Romania,1998,Domestic/Public Use,4097.0,12202.0,0.33576462874938534,ROU
Romania,1998,Total,4097.0,12202.0,0.33576462874938534,ROU
Romania,1999,Domestic/Public Use,3958.0,10392.0,0.38086989992301773,ROU
Romania,1999,Total,3958.0,10392.0,0.38086989992301773,ROU
Romania,2000,Domestic/Public Use,3715.0,10248.0,0.36250975800156127,ROU
Romania,2000,Total,3715.0,10248.0,0.36250975800156127,ROU
Romania,2001,Domestic/Public Use,3450.0,10352.0,0.33326893353941267,ROU
Romania,2001,Total,3450.0,10352.0,0.33326893353941267,ROU
Romania,2002,Domestic/Public Use,3036.0,10212.0,0.2972972972972973,ROU
Romania,2002,Total,3036.0,10212.0,0.2972972972972973,ROU
Romania,2003,Domestic/Public Use,2703.0,10044.0,0.269115890083632,ROU
Romania,2003,Total,2703.0,10044.0,0.269115890083632,ROU
Romania,2004,Domestic/Public Use,2317.0,7218.0,0.32100304793571627,ROU
Romania,2004,Total,2317.0,7218.0,0.32100304793571627,ROU
Romania,2005,Domestic/Public Use,2232.0,6448.6,0.34612163880532204,ROU
Romania,2005,Total,2232.0,6448.6,0.34612163880532204,ROU
Romania,2012,Agriculture,3.1,12866.0,0.00024094512669050212,ROU
Romania,2012,Domestic/Public Use,1470.9,12866.0,0.11432457640292244,ROU
Romania,2012,Energy Production,8.7,12866.0,0.0006762008394217316,ROU
Romania,2012,Industry,185.4,12866.0,0.014410073060780352,ROU
Romania,2012,Services,78.3,12866.0,0.006085807554795585,ROU
Romania,2012,Total,1746.3999999999999,12866.0,0.1357376029846106,ROU
Romania,2013,Agriculture,1.4,13092.0,0.00010693553315001527,ROU
Romania,2013,Domestic/Public Use,1562.9,13092.0,0.11937824625725635,ROU
Romania,2013,Energy Production,5.6,13092.0,0.0004277421326000611,ROU
Romania,2013,Industry,272.3,13092.0,0.020798961197677972,ROU
Romania,2013,Services,114.3,13092.0,0.008730522456461961,ROU
Romania,2013,Total,1956.5,13092.0,0.14944240757714636,ROU
Romania,2014,Agriculture,5.6,13084.0,0.00042800366860287374,ROU
Romania,2014,Domestic/Public Use,1354.7,13084.0,0.10353867318862733,ROU
Romania,2014,Energy Production,4.3,13084.0,0.00032864567410577806,ROU
Romania,2014,Industry,246.4,13084.0,0.018832161418526446,ROU
Romania,2014,Services,111.4,13084.0,0.008514215836135739,ROU
Romania,2014,Total,1722.4,13084.0,0.13164169978599818,ROU
Romania,2015,Agriculture,1.6,13980.0,0.00011444921316165952,ROU
Romania,2015,Domestic/Public Use,1273.1,13980.0,0.09106580829756795,ROU
Romania,2015,Energy Production,4.2,13980.0,0.0003004291845493562,ROU
Romania,2015,Industry,203.2,13980.0,0.014535050071530758,ROU
Romania,2015,Services,70.5,13980.0,0.0050429184549356226,ROU
Romania,2015,Total,1552.6,13980.0,0.11105865522174535,ROU
Romania,2016,Agriculture,2.1,13796.0,0.0001522180342128153,ROU
Romania,2016,Domestic/Public Use,1236.0,13796.0,0.0895911858509713,ROU
Romania,2016,Energy Production,4.2,13796.0,0.0003044360684256306,ROU
Romania,2016,Industry,129.4,13796.0,0.009379530298637287,ROU
Romania,2016,Services,102.0,13796.0,0.007393447376051029,ROU
Romania,2016,Total,1473.7,13796.0,0.10682081762829806,ROU
Romania,2017,Agriculture,1.9,14950.0,0.0001270903010033445,ROU
Romania,2017,Domestic/Public Use,1271.0,14950.0,0.08501672240802675,ROU
Romania,2017,Energy Production,4.0,14950.0,0.00026755852842809364,ROU
Romania,2017,Industry,146.0,14950.0,0.009765886287625418,ROU
Romania,2017,Services,92.0,14950.0,0.006153846153846154,ROU
Romania,2017,Total,1514.9,14950.0,0.10133110367892977,ROU
Romania,2018,Agriculture,2.0,2688.0,0.000744047619047619,ROU
Romania,2018,Domestic/Public Use,1274.0,2688.0,0.4739583333333333,ROU
Romania,2018,Energy Production,4.7,2688.0,0.0017485119047619048,ROU
Romania,2018,Industry,147.6,2688.0,0.054910714285714285,ROU
Romania,2018,Services,92.3,2688.0,0.034337797619047615,ROU
Romania,2018,Total,1520.6,2688.0,0.5656994047619047,ROU
Romania,2019,Agriculture,1.9,3182.0,0.0005971087366436203,ROU
Romania,2019,Domestic/Public Use,1315.6,3182.0,0.41345065996228786,ROU
Romania,2019,Energy Production,4.2,3182.0,0.0013199245757385292,ROU
Romania,2019,Industry,154.9,3182.0,0.04868007542426147,ROU
Romania,2019,Services,89.9,3182.0,0.02825267127592709,ROU
Romania,2019,Total,1566.5,3182.0,0.49230043997485856,ROU
Romania,2020,Agriculture,2.0,18242.0,0.0001096371011950444,ROU
Romania,2020,Domestic/Public Use,1459.0,18242.0,0.07998026532178489,ROU
Romania,2020,Energy Production,4.0,18242.0,0.0002192742023900888,ROU
Romania,2020,Industry,181.0,18242.0,0.009922157658151519,ROU
Romania,2020,Services,90.0,18242.0,0.004933669553776998,ROU
Romania,2020,Total,1736.0,18242.0,0.09516500383729855,ROU
Romania,2021,Agriculture,2.0,9748.0,0.0002051702913418137,ROU
Romania,2021,Domestic/Public Use,1374.0,9748.0,0.14095199015182602,ROU
Romania,2021,Energy Production,7.0,9748.0,0.000718096019696348,ROU
Romania,2021,Industry,143.0,9748.0,0.01466967583093968,ROU
Romania,2021,Services,84.0,9748.0,0.008617152236356175,ROU
Romania,2021,Total,1610.0,9748.0,0.16516208453016004,ROU
Romania,2022,Agriculture,1.62,10598.0,0.00015285903000566146,ROU
Romania,2022,Domestic/Public Use,1475.4267,10598.0,0.13921746555953954,ROU
Romania,2022,Energy Production,7.0628,10598.0,0.0006664276278543122,ROU
Romania,2022,Industry,160.197,10598.0,0.0151157765616154,ROU
Romania,2022,Services,95.1411,10598.0,0.008977269296093602,ROU
Romania,2022,Total,1739.4476,10598.0,0.1641297980751085,ROU
Slovenia,1990,Domestic/Public Use,252.3,633.3,0.3983893889152061,SVN
Slovenia,1990,Industry,79.8,633.3,0.12600663192799622,SVN
Slovenia,1990,Total,332.1,633.3,0.5243960208432024,SVN
Slovenia,1991,Domestic/Public Use,247.5,809.4,0.30578206078576725,SVN
Slovenia,1991,Industry,76.7,809.4,0.0947615517667408,SVN
Slovenia,1991,Total,324.2,809.4,0.40054361255250803,SVN
Slovenia,1992,Domestic/Public Use,226.7,800.5,0.28319800124921923,SVN
Slovenia,1992,Industry,66.0,800.5,0.08244846970643348,SVN
Slovenia,1992,Total,292.7,800.5,0.3656464709556527,SVN
Slovenia,1993,Domestic/Public Use,231.1,777.8000000000001,0.2971200822833633,SVN
Slovenia,1993,Industry,62.1,777.8000000000001,0.07984057598354333,SVN
Slovenia,1993,Total,293.2,777.8000000000001,0.3769606582669066,SVN
Slovenia,1994,Domestic/Public Use,240.10000000000002,767.0,0.31303780964797917,SVN
Slovenia,1994,Industry,56.6,767.0,0.07379400260756193,SVN
Slovenia,1994,Total,296.70000000000005,767.0,0.38683181225554114,SVN
Slovenia,1995,Domestic/Public Use,229.3,522.9,0.4385159686364506,SVN
Slovenia,1995,Industry,56.3,522.9,0.10766877031937273,SVN
Slovenia,1995,Total,285.6,522.9,0.5461847389558233,SVN
Slovenia,1996,Domestic/Public Use,194.0,663.0,0.29260935143288086,SVN
Slovenia,1996,Industry,24.400000000000002,663.0,0.03680241327300151,SVN
Slovenia,1996,Total,218.4,663.0,0.32941176470588235,SVN
Slovenia,1997,Domestic/Public Use,194.39999999999998,654.9,0.2968392120934494,SVN
Slovenia,1997,Industry,23.2,654.9,0.035425255764238814,SVN
Slovenia,1997,Total,217.6,654.9,0.3322644678576882,SVN
Slovenia,1998,Domestic/Public Use,196.6,609.1,0.32277130192086684,SVN
Slovenia,1998,Energy Production,0.8,609.1,0.0013134132326383188,SVN
Slovenia,1998,Industry,48.0,609.1,0.07880479395829913,SVN
Slovenia,1998,Total,245.4,609.1,0.4028895091118043,SVN
Slovenia,1999,Domestic/Public Use,200.4,636.3000000000001,0.3149457802923149,SVN
Slovenia,1999,Energy Production,0.8,636.3000000000001,0.0012572685840012573,SVN
Slovenia,1999,Industry,51.400000000000006,636.3000000000001,0.08077950652208078,SVN
Slovenia,1999,Total,252.6,636.3000000000001,0.39698255539839694,SVN
Slovenia,2000,Domestic/Public Use,196.2,169.6,1.1568396226415094,SVN
Slovenia,2000,Energy Production,0.7,169.6,0.004127358490566038,SVN
Slovenia,2000,Industry,59.0,169.6,0.34787735849056606,SVN
Slovenia,2000,Total,255.9,169.6,1.5088443396226416,SVN
Slovenia,2001,Domestic/Public Use,194.2,166.6,1.1656662665066027,SVN
Slovenia,2001,Energy Production,0.8,166.6,0.0048019207683073235,SVN
Slovenia,2001,Industry,54.5,166.6,0.32713085234093636,SVN
Slovenia,2001,Total,249.5,166.6,1.4975990396158463,SVN
Slovenia,2002,Agriculture,1.0,568.6,0.0017587055926837846,SVN
Slovenia,2002,Domestic/Public Use,214.5,568.6,0.3772423496306718,SVN
Slovenia,2002,Energy Production,0.6,568.6,0.0010552233556102707,SVN
Slovenia,2002,Industry,65.0,568.6,0.114315863524446,SVN
Slovenia,2002,Services,6.1,568.6,0.010728104115371086,SVN
Slovenia,2002,Total,287.2,568.6,0.5051002462187829,SVN
Slovenia,2003,Agriculture,5.8,533.4,0.010873640794900637,SVN
Slovenia,2003,Domestic/Public Use,219.8,533.4,0.41207349081364836,SVN
Slovenia,2003,Energy Production,0.6,533.4,0.0011248593925759281,SVN
Slovenia,2003,Industry,49.8,533.4,0.09336332958380203,SVN
Slovenia,2003,Services,6.2,533.4,0.011623547056617924,SVN
Slovenia,2003,Total,282.2,533.4,0.5290588676415449,SVN
Slovenia,2004,Agriculture,4.6,487.0,0.009445585215605748,SVN
Slovenia,2004,Domestic/Public Use,208.7,487.0,0.4285420944558521,SVN
Slovenia,2004,Energy Production,0.6,487.0,0.0012320328542094455,SVN
Slovenia,2004,Industry,47.9,487.0,0.09835728952772074,SVN
Slovenia,2004,Services,7.0,487.0,0.014373716632443531,SVN
Slovenia,2004,Total,268.8,487.0,0.5519507186858317,SVN
Slovenia,2005,Agriculture,4.9,479.79999999999995,0.010212588578574407,SVN
Slovenia,2005,Domestic/Public Use,204.1,479.79999999999995,0.425385577323885,SVN
Slovenia,2005,Energy Production,0.4,479.79999999999995,0.0008336807002917884,SVN
Slovenia,2005,Industry,46.7,479.79999999999995,0.09733222175906629,SVN
Slovenia,2005,Services,8.3,479.79999999999995,0.01729887453105461,SVN
Slovenia,2005,Total,264.4,479.79999999999995,0.551062942892872,SVN
Slovenia,2006,Domestic/Public Use,86.11,493.0,0.17466531440162272,SVN
Slovenia,2006,Industry,26.53,493.0,0.05381338742393509,SVN
Slovenia,2006,Total,112.64,493.0,0.22847870182555782,SVN
Slovenia,2007,Domestic/Public Use,88.06,466.8,0.18864610111396743,SVN
Slovenia,2007,Industry,24.64,466.8,0.05278491859468723,SVN
Slovenia,2007,Total,112.7,466.8,0.24143101970865466,SVN
Slovenia,2008,Domestic/Public Use,210.65,443.0,0.4755079006772009,SVN
Slovenia,2008,Industry,23.2,443.0,0.05237020316027088,SVN
Slovenia,2008,Total,233.85,443.0,0.5278781038374718,SVN
Slovenia,2009,Domestic/Public Use,203.43,439.5,0.46286689419795224,SVN
Slovenia,2009,Industry,19.49,439.5,0.04434584755403868,SVN
Slovenia,2009,Total,222.92000000000002,439.5,0.5072127417519909,SVN
Slovenia,2010,Domestic/Public Use,85.0,441.2,0.19265639165911153,SVN
Slovenia,2010,Industry,19.2,441.2,0.043517679057116954,SVN
Slovenia,2010,Total,104.2,441.2,0.23617407071622848,SVN
Slovenia,2011,Domestic/Public Use,83.44,443.0,0.18835214446952595,SVN
Slovenia,2011,Industry,17.78,443.0,0.04013544018058691,SVN
Slovenia,2011,Total,101.22,443.0,0.22848758465011287,SVN
Slovenia,2012,Agriculture,1.9,415.2,0.004576107899807322,SVN
Slovenia,2012,Domestic/Public Use,200.4,415.2,0.48265895953757226,SVN
Slovenia,2012,Energy Production,0.3,415.2,0.000722543352601156,SVN
Slovenia,2012,Industry,30.0,415.2,0.07225433526011561,SVN
Slovenia,2012,Services,16.0,415.2,0.03853564547206166,SVN
Slovenia,2012,Total,248.6,415.2,0.598747591522158,SVN
Slovenia,2013,Agriculture,1.8,430.2,0.004184100418410042,SVN
Slovenia,2013,Domestic/Public Use,186.8,430.2,0.4342166434216644,SVN
Slovenia,2013,Energy Production,0.2,430.2,0.0004649000464900047,SVN
Slovenia,2013,Industry,27.3,430.2,0.06345885634588563,SVN
Slovenia,2013,Services,18.5,430.2,0.04300325430032543,SVN
Slovenia,2013,Total,234.6,430.2,0.5453277545327755,SVN
Slovenia,2014,Agriculture,3.14,420.59999999999997,0.007465525439847838,SVN
Slovenia,2014,Domestic/Public Use,188.67,420.59999999999997,0.4485734664764622,SVN
Slovenia,2014,Energy Production,0.2,420.59999999999997,0.0004755111745126011,SVN
Slovenia,2014,Industry,27.75,420.59999999999997,0.0659771754636234,SVN
Slovenia,2014,Services,19.6,420.59999999999997,0.04660009510223491,SVN
Slovenia,2014,Total,239.35999999999999,420.59999999999997,0.569091773656681,SVN
Slovenia,2015,Agriculture,3.13,426.52,0.007338460095657882,SVN
Slovenia,2015,Domestic/Public Use,190.5,426.52,0.4466379067804558,SVN
Slovenia,2015,Energy Production,0.2,426.52,0.000468911188220951,SVN
Slovenia,2015,Industry,28.14,426.52,0.06597580418268781,SVN
Slovenia,2015,Services,20.8,426.52,0.0487667635749789,SVN
Slovenia,2015,Total,242.76999999999998,426.52,0.5691878458220013,SVN
Slovenia,2016,Agriculture,2.4,419.6,0.005719733079122974,SVN
Slovenia,2016,Domestic/Public Use,190.60000000000002,419.6,0.45424213536701624,SVN
Slovenia,2016,Energy Production,0.2,419.6,0.00047664442326024784,SVN
Slovenia,2016,Industry,27.9,419.6,0.06649189704480457,SVN
Slovenia,2016,Services,21.8,419.6,0.051954242135367014,SVN
Slovenia,2016,Total,242.9,419.6,0.578884652049571,SVN
Slovenia,2017,Agriculture,2.4,439.20000000000005,0.005464480874316939,SVN
Slovenia,2017,Domestic/Public Use,195.6,439.20000000000005,0.44535519125683054,SVN
Slovenia,2017,Energy Production,0.2,439.20000000000005,0.0004553734061930783,SVN
Slovenia,2017,Industry,29.7,439.20000000000005,0.06762295081967212,SVN
Slovenia,2017,Services,25.1,439.20000000000005,0.057149362477231326,SVN
Slovenia,2017,Total,253.0,439.20000000000005,0.5760473588342441,SVN
Slovenia,2018,Agriculture,1.82,436.46,0.004169912477661184,SVN
Slovenia,2018,Domestic/Public Use,195.84199999999998,436.46,0.4487054942033634,SVN
Slovenia,2018,Energy Production,0.112,436.46,0.0002566099986253036,SVN
Slovenia,2018,Industry,29.247,436.46,0.06700957705173441,SVN
Slovenia,2018,Services,25.2,436.46,0.057737249690693306,SVN
Slovenia,2018,Total,252.221,436.46,0.5778788434220776,SVN
Slovenia,2019,Agriculture,2.45,438.46,0.005587738904347033,SVN
Slovenia,2019,Domestic/Public Use,196.89,438.46,0.44904894403138257,SVN
Slovenia,2019,Energy Production,0.21,438.46,0.0004789490489440314,SVN
Slovenia,2019,Industry,32.39,438.46,0.07387218902522466,SVN
Slovenia,2019,Services,24.18,438.46,0.0551475619212699,SVN
Slovenia,2019,Total,256.12,438.46,0.5841353829311682,SVN
Slovenia,2020,Agriculture,2.45,425.44,0.005758743888679955,SVN
Slovenia,2020,Domestic/Public Use,202.85,425.44,0.4768004889056036,SVN
Slovenia,2020,Energy Production,0.13,425.44,0.00030556600225648743,SVN
Slovenia,2020,Industry,32.6312459,425.44,0.07669999506393382,SVN
Slovenia,2020,Services,20.3,425.44,0.04771530650620534,SVN
Slovenia,2020,Total,258.3612459,425.44,0.6072801003666791,SVN
Slovenia,2021,Agriculture,2.53,431.88,0.0058581087339075666,SVN
Slovenia,2021,Domestic/Public Use,205.63,431.88,0.4761276280448273,SVN
Slovenia,2021,Energy Production,0.13,431.88,0.0003010095396869501,SVN
Slovenia,2021,Industry,33.24,431.88,0.07696582383995555,SVN
Slovenia,2021,Services,21.9,431.88,0.05070853014726313,SVN
Slovenia,2021,Total,263.43,431.88,0.6099611003056404,SVN
Slovenia,2022,Agriculture,2.5,446.230002555849,0.005602491956347346,SVN
Slovenia,2022,Domestic/Public Use,209.06,446.230002555849,0.4685027873575905,SVN
Slovenia,2022,Energy Production,0.1,446.230002555849,0.00022409967825389387,SVN
Slovenia,2022,Industry,33.93,446.230002555849,0.07603702083154619,SVN
Slovenia,2022,Services,24.05,446.230002555849,0.053895972620061475,SVN
Slovenia,2022,Total,269.64,446.230002555849,0.6042623724437994,SVN
Spain,1997,Agriculture,340.2,104315.3,0.0032612665639652092,ESP
Spain,1997,Domestic/Public Use,5629.5,104315.3,0.05396619671323382,ESP
Spain,1997,Energy Production,41.0,104315.3,0.0003930391802544785,ESP
Spain,1997,Industry,825.1,104315.3,0.007909673844584639,ESP
Spain,1997,Services,670.0,104315.3,0.006422835384646356,ESP
Spain,1997,Total,7505.8,104315.3,0.0719530116866845,ESP
Spain,1998,Agriculture,353.8,111388.9,0.0031762590347871288,ESP
Spain,1998,Domestic/Public Use,6028.6,111388.9,0.05412208936438012,ESP
Spain,1998,Energy Production,43.1,111388.9,0.000386932629732406,ESP
Spain,1998,Industry,856.0,111388.9,0.007684787263362867,ESP
Spain,1998,Services,717.2,111388.9,0.006438702599630664,ESP
Spain,1998,Total,7998.7,111388.9,0.07180877089189318,ESP
Spain,1999,Agriculture,362.3,117449.4,0.003084732659340959,ESP
Spain,1999,Domestic/Public Use,6280.6,117449.4,0.05347494325215796,ESP
Spain,1999,Energy Production,45.0,117449.4,0.0003831437197635748,ESP
Spain,1999,Industry,878.5,117449.4,0.007479816840273343,ESP
Spain,1999,Services,741.7,117449.4,0.006315059932192077,ESP
Spain,1999,Total,8308.1,117449.4,0.07073769640372791,ESP
Spain,2000,Agriculture,49.8,108360.8,0.00045957578755417085,ESP
Spain,2000,Domestic/Public Use,6117.1,108360.8,0.056451225904570655,ESP
Spain,2000,Energy Production,0.0,108360.8,0.0,ESP
Spain,2000,Industry,1221.1,108360.8,0.011268835224546145,ESP
Spain,2000,Services,678.6,108360.8,0.00626241223763575,ESP
Spain,2000,Total,8066.599999999999,108360.8,0.07444204915430672,ESP
Spain,2001,Agriculture,51.3,106642.4,0.0004810469381784356,ESP
Spain,2001,Domestic/Public Use,6233.4,106642.4,0.05845142269866395,ESP
Spain,2001,Energy Production,0.0,106642.4,0.0,ESP
Spain,2001,Industry,1253.4,106642.4,0.011753298875494176,ESP
Spain,2001,Services,728.9,106642.4,0.0068349924607848285,ESP
Spain,2001,Total,8267.0,106642.4,0.07752076097312138,ESP
Spain,2002,Agriculture,74.2,105437.8,0.0007037324375129224,ESP
Spain,2002,Domestic/Public Use,6196.1,105437.8,0.058765452238191615,ESP
Spain,2002,Energy Production,0.0,105437.8,0.0,ESP
Spain,2002,Industry,1289.2,105437.8,0.012227113995170612,ESP
Spain,2002,Services,709.9,105437.8,0.006732879479655303,ESP
Spain,2002,Total,8269.4,105437.8,0.07842917815053045,ESP
Spain,2003,Agriculture,66.5,107026.8,0.0006213397018316907,ESP
Spain,2003,Domestic/Public Use,6468.8,107026.8,0.06044093628885475,ESP
Spain,2003,Energy Production,0.0,107026.8,0.0,ESP
Spain,2003,Industry,1395.0,107026.8,0.013034118557221181,ESP
Spain,2003,Services,712.8,107026.8,0.006660014127302693,ESP
Spain,2003,Total,8643.1,107026.8,0.08075640867521032,ESP
Spain,2004,Agriculture,57.5,104968.4,0.0005477839044893511,ESP
Spain,2004,Domestic/Public Use,6605.5,104968.4,0.06292846228007667,ESP
Spain,2004,Energy Production,0.0,104968.4,0.0,ESP
Spain,2004,Industry,1452.7,104968.4,0.013839403096550964,ESP
Spain,2004,Services,642.5,104968.4,0.0061208897153810105,ESP
Spain,2004,Total,8758.2,104968.4,0.083436538996498,ESP
Spain,2005,Agriculture,49.4,111727.6,0.00044214679273518807,ESP
Spain,2005,Domestic/Public Use,6536.6,111727.6,0.058504792012000616,ESP
Spain,2005,Energy Production,0.0,111727.6,0.0,ESP
Spain,2005,Industry,1434.1,111727.6,0.012835682499221318,ESP
Spain,2005,Services,641.8,111727.6,0.00574432816958388,ESP
Spain,2005,Total,8661.9,111727.6,0.077526949473541,ESP
Spain,2006,Agriculture,53.2,106034.4,0.0005017239688252115,ESP
Spain,2006,Domestic/Public Use,6399.7,106034.4,0.06035494141523883,ESP
Spain,2006,Energy Production,0.0,106034.4,0.0,ESP
Spain,2006,Industry,1404.3,106034.4,0.013243815214685047,ESP
Spain,2006,Services,630.5,106034.4,0.005946183502712327,ESP
Spain,2006,Total,8487.699999999999,106034.4,0.08004666410146141,ESP
Spain,2007,Agriculture,62.7,105806.0,0.0005925939927792375,ESP
Spain,2007,Domestic/Public Use,6935.3,105806.0,0.06554732245808366,ESP
Spain,2007,Energy Production,0.0,105806.0,0.0,ESP
Spain,2007,Industry,1272.0,105806.0,0.01202200253293764,ESP
Spain,2007,Services,671.4,105806.0,0.00634557586526284,ESP
Spain,2007,Total,8941.4,105806.0,0.08450749484906338,ESP
Spain,2008,Agriculture,61.3,103806.0,0.0005905246324875247,ESP
Spain,2008,Domestic/Public Use,6784.3,103806.0,0.06535556711558099,ESP
Spain,2008,Energy Production,0.0,103806.0,0.0,ESP
Spain,2008,Industry,1062.7,103806.0,0.010237365855538217,ESP
Spain,2008,Services,719.0,103806.0,0.006926381904706857,ESP
Spain,2008,Total,8627.300000000001,103806.0,0.08310983950831359,ESP
Spain,2009,Agriculture,58.6,107984.0,0.0005426729885909024,ESP
Spain,2009,Domestic/Public Use,6711.4,107984.0,0.06215180026670618,ESP
Spain,2009,Energy Production,0.0,107984.0,0.0,ESP
Spain,2009,Industry,1036.8,107984.0,0.00960142243295303,ESP
Spain,2009,Services,600.3,107984.0,0.0055591569121351304,ESP
Spain,2009,Total,8407.1,107984.0,0.07785505260038525,ESP
Spain,2010,Agriculture,54.1,104740.0,0.0005165170899369869,ESP
Spain,2010,Domestic/Public Use,6465.0,104740.0,0.06172426962001146,ESP
Spain,2010,Energy Production,28.5,104740.0,0.00027210234867290433,ESP
Spain,2010,Industry,1056.1,104740.0,0.010083062822226464,ESP
Spain,2010,Services,555.6,104740.0,0.00530456368149704,ESP
