STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SOURCE,Source of water,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GBR,United Kingdom,A,Annual,PUB_MINE,Mining and quarrying,M3,Cubic metres,PUBLIC,Public water supply,2011,,37,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2010,,0.14,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2011,,0.45,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2012,,0.37,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2013,,0.36,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2014,,0.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2015,,0.22,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2016,,0.27,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2017,,0.29,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2018,,0.28,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2019,,0.36,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2020,,0.31,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2021,,0.3606891,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2022,,0.200755,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2000,,1.012318,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2001,,1.451,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2002,,1.478,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2003,,1.256,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2004,,1.123,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2005,,0.981,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2006,,0.923,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2007,,0.954,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2008,,1.012,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2009,,0.957,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2010,,0.918,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2011,,0.79,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2012,,0.795,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2013,,0.87,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2014,,0.721,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2015,,0.675,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2016,,0.658,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2017,,0.554,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2018,,0.65,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2019,,0.69,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2020,,0.182,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2021,,0.152,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_TEX,Textile,M3,Cubic metres,PUBLIC,Public water supply,2022,,0.16,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_OTHER,Other manufacturing industries,M3,Cubic metres,PUBLIC,Public water supply,1995,,16.3,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,IRL,Ireland,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,1989,,471,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,IRL,Ireland,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,1994,,470,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,IRL,Ireland,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2007,,609,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,IRL,Ireland,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2011,,669,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,ISL,Iceland,A,Annual,PUB_AGR,"Agriculture, forestry, fishing",M3,Cubic metres,PUBLIC,Public water supply,1992,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,ISL,Iceland,A,Annual,PUB_AGR,"Agriculture, forestry, fishing",M3,Cubic metres,PUBLIC,Public water supply,1993,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,ISL,Iceland,A,Annual,PUB_AGR,"Agriculture, forestry, fishing",M3,Cubic metres,PUBLIC,Public water supply,1994,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,ISR,Israel,A,Annual,PUB_FOOD,Food processing industry,M3,Cubic metres,PUBLIC,Public water supply,2006,,17.86013,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,ISR,Israel,A,Annual,PUB_FOOD,Food processing industry,M3,Cubic metres,PUBLIC,Public water supply,2007,,21.94,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,ISR,Israel,A,Annual,PUB_FOOD,Food processing industry,M3,Cubic metres,PUBLIC,Public water supply,2008,,20.34,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,ISR,Israel,A,Annual,PUB_FOOD,Food processing industry,M3,Cubic metres,PUBLIC,Public water supply,2009,,15.66,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,ISR,Israel,A,Annual,PUB_FOOD,Food processing industry,M3,Cubic metres,PUBLIC,Public water supply,2010,,22.77,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,ISR,Israel,A,Annual,PUB_FOOD,Food processing industry,M3,Cubic metres,PUBLIC,Public water supply,2017,,22,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,ISR,Israel,A,Annual,PUB_FOOD,Food processing industry,M3,Cubic metres,PUBLIC,Public water supply,2020,,40,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,ITA,Italy,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,1975,,695,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,ITA,Italy,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2012,,300.836,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,ITA,Italy,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2015,,323.755,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1985,,41,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1994,,148,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1996,,129,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2004,,95.5,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2005,,108.3,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2006,,108.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2007,,107.9,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2008,,111.3,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2009,,118.6,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2015,,52.40565,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2016,,53.69841,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2017,,53.48803,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2018,,59.25351,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2019,,56.97791,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2020,,55.07446,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2021,,51.05324,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,NOR,Norway,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2022,,52.32829,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1970,,576.4,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1975,,533,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1980,,639.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1985,,559,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1990,,445.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1991,,375,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1992,,272.9,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1993,,243.5,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1994,,301.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1995,,64.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1996,,56.7,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1997,,62.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1998,,45.6,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1999,,40.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2000,,43.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2001,,38.5,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2002,,34.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2003,,33.5,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2004,,36,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2005,,37.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2006,,35.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2007,,36.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2008,,29.5,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2009,,27.5,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2010,,27,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2011,,27.7,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2012,,26.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2013,,27,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2014,,36.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2015,,31.4,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2016,,28.508,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,POL,Poland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2017,,29.395,,A,Normal value,6,Millions,1,One
